seg_id,rate,year,year_std,path_name,path_supplement,notes
road_1276,highway,2009,2003,,,"蓝田到南阳"
road_1277,highway,2009,2003,,,"阳朔到鹿寨"
road_1278,highway,2009,2003,,,"运城"
road_1279,highway,2009,2003,,,"宜昌到荆门"
road_1280,highway,2009,2003,,,"常德市"
road_1281,highway,2009,2003,,,"常德市"
road_1282,highway,2009,2003,,,"常德到荆州"
road_1283,highway,2009,2003,,,"南阳到南召"
road_1284,highway,2009,2003,,,"南阳"
road_1285,highway,2009,2003,,,"汝阳到平顶山东西段"
road_1286,highway,2009,2003,,,"济源到焦作"
road_1287,highway,2009,2003,,,"南阳"
road_1288,highway,2009,2003,,,"湘潭"
road_1289,highway,2009,2003,,,"大同"
road_1290,highway,2009,2003,,,"焦作到巩义"
road_1291,highway,2009,2003,,,"登封到巩义"
road_1292,highway,2009,2003,,,"长沙"
road_1293,highway,2009,2003,,,"登封到长葛"
road_1294,highway,2009,2003,,,"焦作"
road_1295,highway,2009,2003,,,"衡阳"
road_1296,highway,2009,2003,,,"宝丰到长葛"
road_1297,highway,2009,2003,,,"衡阳"
road_1298,highway,2009,2003,,,"焦作到新乡"
road_1299,highway,2009,2003,,,"随州到仙桃"
road_1300,highway,2009,2003,,,"台山"
road_1301,highway,2009,2003,,,"平顶山到漯河"
road_1302,highway,2009,2003,,,"泌阳"
road_1303,highway,2009,2003,,,"泌阳到确山"
road_1304,highway,2009,2003,,,"许昌"
road_1305,highway,2009,2003,,,"新乡到长垣"
road_1306,highway,2009,2003,,,"许昌到扶沟"
road_1307,highway,2009,2003,,,"唐县到石家庄"
road_1308,highway,2009,2003,,,"确山到平舆"
road_1309,highway,2009,2003,,,"扶沟到太康"
road_1310,highway,2009,2003,,,"平舆到光山"
road_1311,highway,2009,2003,,,"毫州到太康"
road_1312,highway,2009,2003,,,"北京"
road_1313,highway,2009,2003,,,"固安到涞水"
road_1314,highway,2009,2003,,,"廊坊"
road_1315,highway,2009,2003,,,"商丘到菏泽"
road_1316,highway,2009,2003,,,"廊坊市"
road_1317,highway,2009,2003,,,"承德到北京"
road_1318,highway,2009,2003,,,"南昌"
road_1319,highway,2009,2003,,,"南昌"
road_1320,highway,2009,2003,,,"通州到宝坻"
road_1321,highway,2009,2003,,,"天津"
road_1322,highway,2009,2003,,,"天津"
road_1323,highway,2009,2003,,,"天津"
road_1324,highway,2009,2003,,,"天津"
road_1325,highway,2009,2003,,,"六安到潜山"
road_1326,highway,2009,2003,,,"黄骅到天津"
road_1327,highway,2009,2003,,,"海兴到无棣"
road_1328,highway,2009,2003,,,"天津"
road_1329,highway,2009,2003,,,"经工桥到安庆"
road_1330,highway,2009,2003,,,"龙岩"
road_1331,highway,2009,2003,,,"景德镇"
road_1332,highway,2009,2003,,,"唐山"
road_1333,highway,2009,2003,,,"唐山"
road_1334,highway,2009,2003,,,"永安"
road_1335,highway,2009,2003,,,"潍坊到昌邑市"
road_1336,highway,2009,2003,,,"南平到建瓯"
road_1337,highway,2009,2003,,,"南平到浦城"
road_1338,highway,2009,2003,,,"延平区"
road_1339,highway,2009,2003,,,"延平区"
road_1340,highway,2009,2003,,,"朝阳到阜新"
road_1341,highway,2009,2003,,,"镇江"
road_1342,highway,2009,2003,,,"阜新到彰武"
road_1343,highway,2009,2003,,,"大连"
road_1344,highway,2009,2003,,,"盐城"
road_1345,highway,2009,2003,,,"嘉兴"
road_1346,highway,2009,2003,,,"杭州到海盐"
road_1347,highway,2009,2003,,,"仙居到东阳"
road_1348,highway,2009,2003,,,"营口"
road_1349,highway,2009,2003,,,"彰武到康平"
road_1350,highway,2009,2003,,,"海盐到金山"
road_1351,highway,2009,2003,,,"嘉定"
road_1352,highway,2009,2003,,,"嘉定到宝山"
road_1353,highway,2009,2003,,,"慈溪到宁波"
road_1354,highway,2009,2003,,,"本溪到辽阳"
road_1355,highway,2009,2003,,,"四平到康平"
road_1356,highway,2009,2003,,,"奉贤"
road_1357,highway,2009,2003,,,"宁波到舟山"
road_1358,highway,2009,2003,,,"抚顺"
road_1359,highway,2009,2003,,,"哈尔滨"
road_1360,highway,2009,2003,,,"吉林到珲春"
road_1361,highway,2009,2003,,,"牡丹江市"
road_1362,highway,2009,2003,,,"安阳到南乐"
road_1363,highway,2009,2003,,,"吉首到常德"
road_1364,highway,2009,2003,,,"汝阳南"
road_1365,highway,2009,2003,,,"郑州到禹州"
road_1366,highway,2009,2003,,,"禹州到许昌"
road_1367,highway,2009,2003,,,"沾化区东西段"
road_1368,highway,2009,2003,,,"浦城到常山"
road_1369,highway,2009,2003,,,"康平到沈阳北"
road_1370,highway,2009,2003,,,"诸暨到东阳"
road_1371,highway,2010,2003,,,"达州到宣汉"
road_1372,highway,2010,2003,,,"盐城"
road_1373,first-rate,2010,2003,,,""
road_1374,highway,2010,2003,,,"都江堰到汶川"
road_1375,highway,2010,2003,,,"邵阳到永州"
road_1376,highway,2010,2003,,,"安仁到炎陵"
road_1377,highway,2010,2003,,,"曹妃甸南北向"
road_1378,highway,2010,2003,,,"湖州到嘉兴"
road_1379,highway,2010,2003,,,"杭州到嘉兴"
road_1380,highway,2010,2003,,,"辽阳到辽中区"
road_1381,highway,2010,2003,,,"河口到蒙自"
road_1382,highway,2010,2003,,,"兰州"
road_1383,highway,2010,2003,,,"十堰到商洛"
road_1384,highway,2010,2003,,,"侯马到阳城"
road_1385,highway,2010,2003,,,"岳阳到仙桃"
road_1386,highway,2010,2003,,,"随州到泌阳"
road_1387,highway,2010,2003,,,"武汉到麻城"
road_1388,highway,2010,2003,,,"武汉"
road_1389,highway,2010,2003,,,"麻城"
road_1390,highway,2010,2003,,,"赣州"
road_1391,highway,2010,2003,,,"赣州"
road_1392,highway,2010,2003,,,"阜阳"
road_1393,highway,2010,2003,,,"阜阳到六安"
road_1394,highway,2010,2003,,,"磨憨到勐养"
road_1395,highway,2010,2003,,,"涞水到唐县"
road_1396,highway,2010,2003,,,"黑河到北安"
road_1397,highway,2010,2003,,,"阿荣旗到齐齐哈尔"
road_1398,highway,2010,2003,,,"齐齐哈尔到大庆"
road_1399,highway,2010,2003,,,"依兰到七台河"
road_1400,highway,2010,2003,,,"霍城伊宁（清水河伊宁高速公路，09年通车）"
road_1401,highway,2010,2003,,,"可克达拉到清水河"
road_1402,highway,2010,2003,,,"安康到柞水"
road_1403,first-rate,2011,2003,,,""
road_1404,highway,2011,2003,,,"永昌到金昌"
road_1405,highway,2011,2003,,,"乐山到宜宾"
road_1406,highway,2011,2003,,,"广元到巴中"
road_1407,highway,2011,2003,,,"银川到石嘴山"
road_1408,highway,2011,2003,,,"蒲城到渭南"
road_1409,highway,2011,2003,,,"湛江到徐闻"
road_1410,highway,2011,2003,,,"佳县到太原"
road_1411,highway,2011,2003,,,"汾阳到平遥"
road_1412,highway,2011,2003,,,"阳江到阳春"
road_1413,highway,2011,2003,,,"宿州到泗县"
road_1414,highway,2011,2003,,,"承德到朝阳"
road_1415,highway,2011,2003,,,"禄劝到攀枝花"
road_1416,highway,2011,2003,,,"古浪到红城"
road_1417,highway,2011,2003,,,"定西到泾源"
road_1418,highway,2011,2003,,,"吴忠"
road_1419,highway,2011,2003,,,"利川到忠县"
road_1420,highway,2011,2003,,,"阳江"
road_1421,highway,2011,2003,,,"荆门到京山"
road_1422,highway,2011,2003,,,"连州"
road_1423,highway,2011,2003,,,"衡阳到湘潭"
road_1424,highway,2011,2003,,,"佛山"
road_1425,highway,2011,2003,,,"武汉到京山"
road_1426,highway,2011,2003,,,"黄石到大冶"
road_1427,highway,2011,2003,,,"黄冈到黄石"
road_1428,highway,2011,2003,,,"罗田到英山"
road_1429,highway,2011,2003,,,"商丘"
road_1430,highway,2011,2003,,,"梅州到朋口"
road_1431,highway,2011,2003,,,"加福到朋口"
road_1432,highway,2011,2003,,,"衢州到开化"
road_1433,highway,2011,2003,,,"歙县到绩溪"
road_1434,highway,2011,2003,,,"诸暨"
road_1435,highway,2011,2003,,,"温州到仙居"
road_1436,highway,2011,2003,,,"荣成市到文登"
road_1437,highway,2011,2003,,,"启东"
road_1438,highway,2011,2003,,,"上海"
road_1439,highway,2011,2003,,,"营城子到辽源"
road_1440,highway,2011,2003,,,"辉南"
road_1441,highway,2011,2003,,,"通化"
road_1442,highway,2011,2003,,,"牡丹江到鸡西"
road_1443,highway,2011,2003,,,"临沧到祥云"
road_1444,highway,2011,2003,,,"云阳到奉节"
road_1445,highway,2011,2003,,,"包头到东胜"
road_1446,highway,2011,2003,,,"涞源到化稍营"
road_1447,highway,2011,2003,,,"长春到松原"
road_1448,highway,2011,2003,,,"佳木斯到双鸭山"
road_1449,highway,2011,2003,,,"鸡西到七台河"
road_1450,highway,2011,2003,,,"唐县到保定"
road_1451,highway,2011,2003,,,"伊春到庆安"
road_1452,highway,2011,2003,,,"佳木斯到七台河"
road_1453,highway,2011,2003,,,"鸡西"
road_1454,first-rate,2012,2003,,,""
road_1455,highway,2012,2003,,,"蒲城到蒲城东"
road_1456,highway,2012,2003,,,"汉中到安康"
road_1457,highway,2012,2003,,,"茶坊到长武"
road_1458,highway,2012,2003,,,"茶坊到临汾"
road_1459,highway,2012,2003,,,"怀集到广州"
road_1460,highway,2012,2003,,,"泰和到石城"
road_1461,highway,2012,2003,,,"瑞金到黎川"
road_1462,highway,2012,2003,,,"承德到唐山"
road_1463,highway,2012,2003,,,"余江到黎川"
road_1464,highway,2012,2003,,,"阿克苏到库尔勒"
road_1465,highway,2012,2003,,,"贡嘎到拉萨"
road_1466,highway,2012,2003,,,"小柴旦到当金山口"
road_1467,highway,2012,2003,,,"格尔木到小柴旦"
road_1468,highway,2012,2003,,,"小柴旦到倒淌河"
road_1469,highway,2012,2003,,,"定西到陇西"
road_1470,highway,2012,2003,,,"陇西到天水"
road_1471,highway,2012,2003,,,"泾源到长武"
road_1472,highway,2012,2003,,,"陇县到陈仓区"
road_1473,highway,2012,2003,,,"道县到江永"
road_1474,highway,2012,2003,,,"忻州到唐县"
road_1475,highway,2012,2003,,,"岳阳到通山"
road_1476,highway,2012,2003,,,"随州到大悟"
road_1477,highway,2012,2003,,,"九江到通山"
road_1478,highway,2012,2003,,,"毫州到宿州"
road_1479,highway,2012,2003,,,"承德到宽城"
road_1480,highway,2012,2003,,,"彰武到科左后旗"
road_1481,highway,2012,2003,,,"海城到大孤山"
road_1482,highway,2012,2003,,,"吉林到辉南"
road_1483,highway,2012,2003,,,"疏附到叶城"
road_1484,highway,2012,2003,,,"克拉玛依到乌苏"
road_1485,highway,2012,2003,,,"奇台到吉木萨尔"
road_1486,highway,2012,2003,,,"山丹到吐鲁番"
road_1487,highway,2012,2003,,,"玉溪到通海"
road_1488,highway,2012,2003,,,"雅安到洪雅"
road_1489,highway,2012,2003,,,"雅安到邛崃"
road_1490,highway,2012,2003,,,"洪雅"
road_1491,highway,2012,2003,,,"夹江"
road_1492,highway,2012,2003,,,"夹江"
road_1493,highway,2012,2003,,,"夹江到乐山"
road_1494,highway,2012,2003,,,"临夏到广河"
road_1495,highway,2012,2003,,,"丹棱到成都"
road_1496,highway,2012,2003,,,"丹棱到青神"
road_1497,highway,2012,2003,,,"乐山到自贡"
road_1498,highway,2012,2003,,,"成都"
road_1499,highway,2012,2003,,,"成都"
road_1500,highway,2012,2003,,,"仁寿到青神"
road_1501,highway,2012,2003,,,"彭州到绵竹"
road_1502,highway,2012,2003,,,"成都"
road_1503,highway,2012,2003,,,"绵竹"
road_1504,highway,2012,2003,,,"绵竹到德阳"
road_1505,highway,2012,2003,,,"绵竹到棉阳"
road_1506,highway,2012,2003,,,"水城到普安"
road_1507,highway,2012,2003,,,"资阳到仁寿"
road_1508,highway,2012,2003,,,"宜宾到泸州"
road_1509,highway,2012,2003,,,"成都到三台"
road_1510,highway,2012,2003,,,"兴义到顶效"
road_1511,highway,2012,2003,,,"渭源到陇西"
road_1512,highway,2012,2003,,,"绵阳到三台"
road_1513,highway,2012,2003,,,"百色到顶效"
road_1514,highway,2012,2003,,,"兴仁到普安"
road_1515,highway,2012,2003,,,"内江到遂宁"
road_1516,highway,2012,2003,,,"蓬溪到三台"
road_1517,highway,2012,2003,,,"南部到三台"
road_1518,highway,2012,2003,,,"纳溪到江津"
road_1519,highway,2012,2003,,,"靖西到那坡"
road_1520,highway,2012,2003,,,"宝轮"
road_1521,highway,2012,2003,,,"宝轮到南部"
road_1522,highway,2012,2003,,,"宝轮到昭化"
road_1523,highway,2012,2003,,,"南部到南充"
road_1524,highway,2012,2003,,,"南充"
road_1525,highway,2012,2003,,,"南部到巴中"
road_1526,highway,2012,2003,,,"汉中到略阳"
road_1527,highway,2012,2003,,,"阿拉善左旗到银川"
road_1528,highway,2012,2003,,,"南充"
road_1529,highway,2012,2003,,,"青铜峡"
road_1530,highway,2012,2003,,,"重庆"
road_1531,highway,2012,2003,,,"仁怀"
road_1532,highway,2012,2003,,,"银川"
road_1533,highway,2012,2003,,,"贵阳"
road_1534,highway,2012,2003,,,"遵义"
road_1535,highway,2012,2003,,,"贵阳"
road_1536,highway,2012,2003,,,"綦江到南川"
road_1537,highway,2012,2003,,,"巴南到南川"
road_1538,highway,2012,2003,,,"贵阳"
road_1539,highway,2012,2003,,,"永宁到吴忠"
road_1540,highway,2012,2003,,,"惠安堡到吴忠"
road_1541,highway,2012,2003,,,"银川到永宁"
road_1542,highway,2012,2003,,,"石炭井"
road_1543,highway,2012,2003,,,"贵阳到都匀"
road_1544,highway,2012,2003,,,"南川"
road_1545,highway,2012,2003,,,"遵义到绥阳"
road_1546,highway,2012,2003,,,"惠安堡"
road_1547,highway,2012,2003,,,"乌海到东胜"
road_1548,highway,2012,2003,,,"荔波"
road_1549,highway,2012,2003,,,"涪陵到武隆"
road_1550,highway,2012,2003,,,"武隆到吉首"
road_1551,highway,2012,2003,,,"涪陵"
road_1552,highway,2012,2003,,,"贯洞到都匀"
road_1553,highway,2012,2003,,,"涪陵到丰都"
road_1554,highway,2012,2003,,,"达州到开江"
road_1555,highway,2012,2003,,,"安康到宣汉"
road_1556,highway,2012,2003,,,"钦州"
road_1557,highway,2012,2003,,,"钦州到横县"
road_1558,highway,2012,2003,,,"观音寺到宜昌"
road_1559,highway,2012,2003,,,"玉屏到凤凰"
road_1560,highway,2012,2003,,,"安康到平利"
road_1561,highway,2012,2003,,,"黎平"
road_1562,highway,2012,2003,,,"贯洞"
road_1563,highway,2012,2003,,,"安康到白河"
road_1564,highway,2012,2003,,,"贵港"
road_1565,highway,2012,2003,,,"巫溪到奉节"
road_1566,highway,2012,2003,,,"巫山到奉节"
road_1567,highway,2012,2003,,,"蓝田到商洛"
road_1568,highway,2012,2003,,,"吉首到凤凰"
road_1569,highway,2012,2003,,,"怀化到凤凰"
road_1570,highway,2012,2003,,,"榆林到忻州"
road_1571,highway,2012,2003,,,"榆林到子洲"
road_1572,highway,2012,2003,,,"海口到屯昌"
road_1573,highway,2012,2003,,,"娄底到溆浦"
road_1574,highway,2012,2003,,,"运城到万荣"
road_1575,highway,2012,2003,,,"灵宝到官道口"
road_1576,highway,2012,2003,,,"卢氏到官道口"
road_1577,highway,2012,2003,,,"洛阳到官道口"
road_1578,highway,2012,2003,,,"侯马到济源"
road_1579,highway,2012,2003,,,"呼和浩特"
road_1580,highway,2012,2003,,,"贺州"
road_1581,highway,2012,2003,,,"呼和浩特"
road_1582,highway,2012,2003,,,"梧州到贺州"
road_1583,highway,2012,2003,,,"洛阳到栾川"
road_1584,highway,2012,2003,,,"邵东到衡阳"
road_1585,highway,2012,2003,,,"永州到蓝山"
road_1586,highway,2012,2003,,,"常德到岳阳"
road_1587,highway,2012,2003,,,"交城到祁县"
road_1588,highway,2012,2003,,,"右玉到大同"
road_1589,highway,2012,2003,,,"晋中到祁县"
road_1590,highway,2012,2003,,,"宜城到随州"
road_1591,highway,2012,2003,,,"察右后旗到苏尼特右旗"
road_1592,highway,2012,2003,,,"太原"
road_1593,highway,2012,2003,,,"太原"
road_1594,highway,2012,2003,,,"太原"
road_1595,highway,2012,2003,,,"南阳"
road_1596,highway,2012,2003,,,"太原"
road_1597,highway,2012,2003,,,"太原"
road_1598,highway,2012,2003,,,"太原到井陉"
road_1599,highway,2012,2003,,,"太原"
road_1600,highway,2012,2003,,,"太原"
road_1601,highway,2012,2003,,,"晋中"
road_1602,highway,2012,2003,,,"晋中"
road_1603,highway,2012,2003,,,"应县到浑源"
road_1604,highway,2012,2003,,,"衡阳到临武"
road_1605,highway,2012,2003,,,"榆社到左权"
road_1606,highway,2012,2003,,,"潞城到屯留"
road_1607,highway,2012,2003,,,"霍林郭勒到察右后旗"
road_1608,highway,2012,2003,,,"长沙"
road_1609,highway,2012,2003,,,"长沙"
road_1610,highway,2012,2003,,,"长治到林州"
road_1611,highway,2012,2003,,,"大同到兴和"
road_1612,highway,2012,2003,,,"大同到浑源"
road_1613,highway,2012,2003,,,"蔚县到浑源"
road_1614,highway,2012,2003,,,"涞源到浑源"
road_1615,highway,2012,2003,,,"郑州"
road_1616,highway,2012,2003,,,"郑州"
road_1617,highway,2012,2003,,,"泌阳到舞阳"
road_1618,highway,2012,2003,,,"株洲"
road_1619,highway,2012,2003,,,"郑州"
road_1620,highway,2012,2003,,,"平定到井陉"
road_1621,highway,2012,2003,,,"鄂州到洪湖"
road_1622,highway,2012,2003,,,"浏阳到通城"
road_1623,highway,2012,2003,,,"浏阳到萍乡"
road_1624,highway,2012,2003,,,"开封到郑州"
road_1625,highway,2012,2003,,,"封丘到原阳"
road_1626,highway,2012,2003,,,"浏阳到奉新"
road_1627,highway,2012,2003,,,"广州"
road_1628,highway,2012,2003,,,"石家庄"
road_1629,highway,2012,2003,,,"石家庄"
road_1630,highway,2012,2003,,,"广州到河源"
road_1631,highway,2012,2003,,,"张北到太仆寺旗"
road_1632,highway,2012,2003,,,"邢台"
road_1633,highway,2012,2003,,,"涞源到涞水"
road_1634,highway,2012,2003,,,"张家口"
road_1635,highway,2012,2003,,,"咸宁到通山"
road_1636,highway,2012,2003,,,"开封"
road_1637,highway,2012,2003,,,"下花园区到怀来"
road_1638,highway,2012,2003,,,"开封"
road_1639,highway,2012,2003,,,"平舆到临泉"
road_1640,highway,2012,2003,,,"濮阳到范县"
road_1641,highway,2012,2003,,,"北京市"
road_1642,highway,2012,2003,,,"馆陶到威县"
road_1643,highway,2012,2003,,,"馆陶到魏县"
road_1644,highway,2012,2003,,,"保定"
road_1645,highway,2012,2003,,,"息县到固始"
road_1646,highway,2012,2003,,,"衡水到南宫"
road_1647,highway,2012,2003,,,"威县到南宫"
road_1648,highway,2012,2003,,,"麻城到姚里"
road_1649,highway,2012,2003,,,"武宁到德安"
road_1650,highway,2012,2003,,,"奉新"
road_1651,highway,2012,2003,,,"肃宁到武强"
road_1652,highway,2012,2003,,,"吉安到抚州"
road_1653,highway,2012,2003,,,"肃宁到雄县"
road_1654,highway,2012,2003,,,"靖安到安义"
road_1655,highway,2012,2003,,,"廊坊到雄县"
road_1656,highway,2012,2003,,,"廊坊到永清"
road_1657,highway,2012,2003,,,"德州到无棣"
road_1658,highway,2012,2003,,,"梁山到嘉祥"
road_1659,highway,2012,2003,,,"永清"
road_1660,highway,2012,2003,,,"霸州到沧州"
road_1661,highway,2012,2003,,,"瑞金到吉潭"
road_1662,highway,2012,2003,,,"徐州到丰县"
road_1663,highway,2012,2003,,,"南昌到万年"
road_1664,highway,2012,2003,,,"兴宁到丰良"
road_1665,highway,2012,2003,,,"济南"
road_1666,highway,2012,2003,,,"天津"
road_1667,highway,2012,2003,,,"九江到彭泽"
road_1668,highway,2012,2003,,,"石城到清流"
road_1669,highway,2012,2003,,,"梅州到龙岩"
road_1670,highway,2012,2003,,,"天津"
road_1671,highway,2012,2003,,,"济南"
road_1672,highway,2012,2003,,,"大沽到李家堡"
road_1673,highway,2012,2003,,,"宁河"
road_1674,highway,2012,2003,,,"宁河到宝坻"
road_1675,highway,2012,2003,,,"宁河"
road_1676,highway,2012,2003,,,"黄骅港"
road_1677,highway,2012,2003,,,"万年到泗州"
road_1678,highway,2012,2003,,,"迁西到唐山"
road_1679,highway,2012,2003,,,"南平到邵武"
road_1680,highway,2012,2003,,,"宽城到青龙"
road_1681,highway,2012,2003,,,"明溪"
road_1682,highway,2012,2003,,,"加福"
road_1683,highway,2012,2003,,,"加福到晋江"
road_1684,highway,2012,2003,,,"赤峰到朝阳"
road_1685,highway,2012,2003,,,"南平到横峰"
road_1686,highway,2012,2003,,,"青州到马站"
road_1687,highway,2012,2003,,,"南京浦口"
road_1688,highway,2012,2003,,,"南平到福安"
road_1689,highway,2012,2003,,,"牙克石市到阿荣旗"
road_1690,highway,2012,2003,,,"南京"
road_1691,highway,2012,2003,,,"同安到安溪"
road_1692,highway,2012,2003,,,"溧水到金坛"
road_1693,highway,2012,2003,,,"青岛"
road_1694,highway,2012,2003,,,"武进到金坛"
road_1695,highway,2012,2003,,,"青岛"
road_1696,highway,2012,2003,,,"青岛"
road_1697,highway,2012,2003,,,"江都到姜堰"
road_1698,highway,2012,2003,,,"丹阳到高港"
road_1699,highway,2012,2003,,,"青岛"
road_1700,highway,2012,2003,,,"即墨"
road_1701,highway,2012,2003,,,"常州"
road_1702,highway,2012,2003,,,"常州"
road_1703,highway,2012,2003,,,"闽侯到连江"
road_1704,highway,2012,2003,,,"湖州到杭州"
road_1705,highway,2012,2003,,,"福清到东瀚"
road_1706,highway,2012,2003,,,"海安到姜堰"
road_1707,highway,2012,2003,,,"普兰店到谢屯"
road_1708,highway,2012,2003,,,"张家港到锡山"
road_1709,highway,2012,2003,,,"双辽到通辽"
road_1710,highway,2012,2003,,,"南通到张家港"
road_1711,highway,2012,2003,,,"桐乡"
road_1712,highway,2012,2003,,,"南通"
road_1713,highway,2012,2003,,,"普兰店区"
road_1714,highway,2012,2003,,,"嘉善到松江区"
road_1715,highway,2012,2003,,,"盖州到庄河"
road_1716,highway,2012,2003,,,"永嘉"
road_1717,highway,2012,2003,,,"新民到辽中"
road_1718,highway,2012,2003,,,"永嘉"
road_1719,highway,2012,2003,,,"上海"
road_1720,highway,2012,2003,,,"齐齐哈尔到江桥"
road_1721,highway,2012,2003,,,"启东到宝山"
road_1722,highway,2012,2003,,,"康平到双辽"
road_1723,highway,2012,2003,,,"双辽到松原"
road_1724,highway,2012,2003,,,"宁波"
road_1725,highway,2012,2003,,,"宁波"
road_1726,highway,2012,2003,,,"铁岭"
road_1727,highway,2012,2003,,,"宁波"
road_1728,highway,2012,2003,,,"松原到大庆"
road_1729,highway,2012,2003,,,"抚顺到辉南"
road_1730,highway,2012,2003,,,"东丰到营城子"
road_1731,highway,2012,2003,,,"北安到伊春"
road_1732,highway,2012,2003,,,"北安到绥化"
road_1733,highway,2012,2003,,,"牡丹江到宁安"
road_1734,highway,2012,2003,,,"牡丹江"
road_1735,highway,2012,2003,,,"穆棱"
road_1736,highway,2012,2003,,,"鸡西到二龙山"
road_1737,highway,2012,2003,,,"毕节威宁（毕威高速2013年6月开始收费）"
road_1738,highway,2012,2003,,,"惠水兴仁（惠兴高速公路13年11月全线通车）"
road_1739,highway,2012,2003,,,"河津到万荣"
road_1740,highway,2012,2003,,,"嘉禾宁远（郴宁高速公路段,12年年底通车）"
road_1741,highway,2012,2003,,,"郴州嘉禾（郴宁高速公路段,12年年底通车）"
road_1742,highway,2012,2003,,,"韶关南康"
road_1743,highway,2012,2003,,,"奉新宜丰（南昌-铜鼓高速公路12年10月建成通车）"
road_1744,highway,2012,2003,,,"莆田漳平方向（莆永高速公路段，13年12月全线通车）"
road_1745,highway,2012,2003,,,"松溪建瓯（松溪建瓯高速公路12年12月全线通车）"
road_1746,highway,2012,2003,,,"烟台海阳（烟海高速于12年11月建成通车）"
road_1747,highway,2012,2003,,,"台州（常台高速段，13年7月贯通）"
road_1748,highway,2012,2003,,,"织金北"
road_1749,highway,2012,2003,,,"泉州绕城（三期工程于15年5月通车）"
road_1750,highway,2012,2003,,,"莆田仙游（莆炎高速福建莆田段，15年12月通车）"
road_1751,highway,2012,2003,,,"道县南到广西（永州贺州高速公路段，17年12月通车）"
road_1752,highway,2012,2003,,,"鄂尔多斯到准格尔旗"
road_1753,highway,2012,2003,,,"长汀到瑞金"
road_1754,highway,2012,2003,,,"成都外环"
road_1755,highway,2012,2003,,,"仁寿到成都外环"
road_1756,highway,2012,2003,,,"梧州到怀集"
road_1757,highway,2012,2003,,,"临武到宜章"
road_1758,highway,2012,2003,,,"扎鲁特旗到通辽"
road_1759,highway,2012,2003,,,"乌兰浩特到松原"
road_1760,highway,2012,2003,,,"万荣到侯马"
road_1761,highway,2012,2003,,,"汝城到赣州"
road_1762,first-rate,2013,2003,,,""
road_1763,highway,2013,2003,,,"水城到六盘水"
road_1764,highway,2013,2003,,,"绍兴到诸暨"
road_1765,highway,2013,2003,,,"毕节到遵义"
road_1766,highway,2013,2003,,,"崇左到钦州"
road_1767,highway,2013,2003,,,"平遥到榆社"
road_1768,highway,2013,2003,,,"高平到陵川"
road_1769,highway,2013,2003,,,"枣庄到临沂"
road_1770,highway,2013,2003,,,"加格达奇到齐齐哈尔"
road_1771,highway,2013,2003,,,"新民到铁岭"
road_1772,highway,2013,2003,,,"抚顺到通化"
road_1773,highway,2013,2003,,,"丹东到通化"
road_1774,highway,2013,2003,,,"昆明环城"
road_1775,highway,2013,2003,,,"成都外环"
road_1776,highway,2013,2003,,,"绵阳绕城高速公路南环线"
road_1777,highway,2013,2003,,,"连接点"
road_1778,highway,2013,2003,,,"连接点"
road_1779,highway,2013,2003,,,"连接点"
road_1780,highway,2013,2003,,,"重庆绕城（重庆绕城高速09年全线通车）"
road_1781,highway,2013,2003,,,""
road_1782,highway,2013,2003,,,"连接点"
road_1783,highway,2013,2003,,,"连接点"
road_1784,highway,2013,2003,,,"重庆绕城（重庆绕城高速09年全线通车）"
road_1785,highway,2013,2003,,,"巴中南江（巴中—陕西高速公路巴中东兴场至南江北段13年12月正式通车）"
road_1786,highway,2013,2003,,,"巴中达州"
road_1787,highway,2013,2003,,,"湄潭思南（属于煎茶遵义段）"
road_1788,highway,2013,2003,,,"连接点"
road_1789,highway,2013,2003,,,"咸阳环城"
road_1790,highway,2013,2003,,,"西安环城"
road_1791,highway,2013,2003,,,"西安环城"
road_1792,highway,2013,2003,,,"同仁-江口"
road_1793,highway,2013,2003,,,"西安环城"
road_1794,highway,2013,2003,,,"西安环城"
road_1795,highway,2013,2003,,,"西安环城"
road_1796,highway,2013,2003,,,"西安环城"
road_1797,highway,2013,2003,,,"西安环城"
road_1798,highway,2013,2003,,,"西安环城"
road_1799,highway,2013,2003,,,""
road_1800,highway,2013,2003,,,"当阳奉节"
road_1801,highway,2013,2003,,,"河津合阳高村三角"
road_1802,highway,2013,2003,,,"连接线"
road_1803,highway,2013,2003,,,"内乡邓州"
road_1804,highway,2013,2003,,,"太原环城"
road_1805,highway,2013,2003,,,""
road_1806,highway,2013,2003,,,""
road_1807,highway,2013,2003,,,"长治环城"
road_1808,highway,2013,2003,,,""
road_1809,highway,2013,2003,,,"兴和乌兰察布"
road_1810,highway,2013,2003,,,""
road_1811,highway,2013,2003,,,"太原环城"
road_1812,highway,2013,2003,,,"连接点"
road_1813,highway,2013,2003,,,"连接线"
road_1814,highway,2013,2003,,,"连接点"
road_1815,highway,2013,2003,,,"广州外环"
road_1816,highway,2013,2003,,,""
road_1817,highway,2013,2003,,,"石家庄到西柏坡"
road_1818,highway,2013,2003,,,"广州外环"
road_1819,highway,2013,2003,,,""
road_1820,highway,2013,2003,,,"从化区"
road_1821,highway,2013,2003,,,""
road_1822,highway,2013,2003,,,"罗田麻城东"
road_1823,highway,2013,2003,,,"合肥机场高速"
road_1824,highway,2013,2003,,,"淮南"
road_1825,highway,2013,2003,,,"上杭"
